size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json,big,Adv_ID,CH-lvl
5x6,5x6-0B-BZA,BZA,0B,1,single,1,2,5x6-0B-BZA.json,2,ET_LRx4_RC_SH_SZ_UTx5_VLx2,"{""ET"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 5, ""VL"": 2}",,,
5x6,5x6-0B-BZB,BZB,0B,1,single,1,2,5x6-0B-BZB.json,2,ET_LRx4_RC_SH_SS_UTx5_VLx2,"{""ET"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5, ""VL"": 2}",,,
5x6,5x6-0B-BZD,BZD,0B,1,single,1,2,5x6-0B-BZD.json,2,ET_LRx4_RC_SH_SS_SZ_UTx4_VLx2,"{""ET"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 2}",,,
5x6,5x6-0B-BZG,BZG,0B,1,single,1,2,5x6-0B-BZG.json,2,ET_LRx4_RC_SH_SS_SZx2_UTx5,"{""ET"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 5}",,,
5x6,5x6-0B-BZN,BZN,0B,1,single,1,2,5x6-0B-BZN.json,2,ET_LRx4_RC_SH_SSx2_SZx2_UTx4,"{""ET"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 4}",,,
5x6,5x6-0B-CAV,CAV,0B,1,single,1,2,5x6-0B-CAV.json,2,ET_LRx4_RCx2_SH_SSx2_SZx4_UT,"{""ET"": 1, ""LR"": 4, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 4, ""UT"": 1}",,,
5x6,5x6-0B-CBW,CBW,0B,1,single,1,2,5x6-0B-CBW.json,2,ET_LRx4_RCx3_SH_SSx2_SZx3_UT,"{""ET"": 1, ""LR"": 4, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""UT"": 1}",,,
5x6,5x6-0B-CCC,CCC,0B,1,single,1,2,5x6-0B-CCC.json,2,ET_LRx4_RCx3_SH_SSx3_SZ_UTx2,"{""ET"": 1, ""LR"": 4, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""UT"": 2}",,,
5x6,5x6-0B-CDL,CDL,0B,1,single,1,2,5x6-0B-CDL.json,2,ET_LRx4_QS_RC_SH_SS_UTx3_VLx3,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 3}",,,
5x6,5x6-0B-CDU,CDU,0B,1,single,1,2,5x6-0B-CDU.json,2,ET_LRx4_QS_RC_SH_SSx2_SZ_UTx3_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0B-CDY,CDY,0B,1,single,1,2,5x6-0B-CDY.json,2,ET_LRx4_QS_RC_SH_SSx2_SZx2_UTx3,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 3}",,,
5x6,5x6-0B-CEB,CEB,0B,1,single,1,2,5x6-0B-CEB.json,2,ET_LRx4_QS_RC_SH_SSx3_SZx2_UT_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 3, ""SZ"": 2, ""UT"": 1, ""VL"": 1}",,,
5x6,5x6-0B-CEC,CEC,0B,1,single,1,2,5x6-0B-CEC.json,2,ET_LRx4_QS_RC_SH_SSx3_SZx3_UT,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 3, ""SZ"": 3, ""UT"": 1}",,,
5x6,5x6-0B-CED,CED,0B,1,single,1,2,5x6-0B-CED.json,2,ET_LRx4_QS_RCx2_SH_SZ_UTx2_VLx3,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 3}",,,
5x6,5x6-0B-CEI,CEI,0B,1,single,1,2,5x6-0B-CEI.json,2,ET_LRx4_QS_RCx2_SH_SS_UTx3_VLx2,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 2}",,,
5x6,5x6-0B-CEK,CEK,0B,1,single,1,2,5x6-0B-CEK.json,2,ET_LRx4_QS_RCx2_SH_SS_SZ_UTx3_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0B-CEM,CEM,0B,1,single,1,2,5x6-0B-CEM.json,2,ET_LRx4_QS_RCx2_SH_SS_SZx2_UTx2_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-CEP,CEP,0B,1,single,1,2,5x6-0B-CEP.json,2,ET_LRx4_QS_RCx2_SH_SSx2_UTx3_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0B-CET,CET,0B,1,single,1,2,5x6-0B-CET.json,2,ET_LRx4_QS_RCx2_SH_SSx2_SZ_UTx3,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 3}",,,
5x6,5x6-0B-CFL,CFL,0B,1,single,1,2,5x6-0B-CFL.json,2,ET_LRx4_QS_RCx4_SH_SSx2_UT_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""UT"": 1, ""VL"": 1}",,,
5x6,5x6-0B-CFR,CFR,0B,1,single,1,2,5x6-0B-CFR.json,2,ET_LRx4_QSx2_SH_SSx2_SZx2_UTx2_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-CFS,CFS,0B,1,single,1,2,5x6-0B-CFS.json,2,ET_LRx4_QSx2_SH_SSx2_SZx3_UTx2,"{""ET"": 1, ""LR"": 4, ""QS"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""UT"": 2}",,,
5x6,5x6-0B-CFV,CFV,0B,1,single,1,2,5x6-0B-CFV.json,2,ET_LRx4_QSx2_RC_SH_SS_SZ_UTx4,"{""ET"": 1, ""LR"": 4, ""QS"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4}",,,
5x6,5x6-0B-CFX,CFX,0B,1,single,1,2,5x6-0B-CFX.json,2,ET_LRx4_QSx2_RC_SH_SSx2_SZ_UTx3,"{""ET"": 1, ""LR"": 4, ""QS"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 3}",,,
5x6,5x6-0B-CFZ,CFZ,0B,1,single,1,2,5x6-0B-CFZ.json,2,ET_LRx4_QSx2_RCx2_SH_SS_UTx4,"{""ET"": 1, ""LR"": 4, ""QS"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
5x6,5x6-0B-CGE,CGE,0B,1,single,1,2,5x6-0B-CGE.json,2,ET_LRx4_QSx3_SH_SS_UTx3_VLx2,"{""ET"": 1, ""LR"": 4, ""QS"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 2}",,,
5x6,5x6-0B-CGF,CGF,0B,1,single,1,2,5x6-0B-CGF.json,2,ET_LRx4_QSx3_SH_SSx2_SZ_UTx3,"{""ET"": 1, ""LR"": 4, ""QS"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 3}",,,
5x6,5x6-0B-CGG,CGG,0B,1,single,1,2,5x6-0B-CGG.json,2,ET_LRx4_QSx3_RC_SH_SS_UTx2_VLx2,"{""ET"": 1, ""LR"": 4, ""QS"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 2, ""VL"": 2}",,,
5x6,5x6-0B-CGV,CGV,0B,1,single,1,2,5x6-0B-CGV.json,2,ET_LRx4_QC_RC_SH_UTx4_VLx3,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0B-CGX,CGX,0B,1,single,1,2,5x6-0B-CGX.json,2,ET_LRx4_QC_RC_SH_SZ_UTx6,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 6}",,,
5x6,5x6-0B-CHC,CHC,0B,1,single,1,2,5x6-0B-CHC.json,2,ET_LRx4_QC_RC_SH_SS_SZ_UTx5,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 5}",,,
5x6,5x6-0B-CHP,CHP,0B,1,single,1,2,5x6-0B-CHP.json,2,ET_LRx4_QC_RCx2_SH_UTx3_VLx3,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 3}",,,
5x6,5x6-0B-CIQ,CIQ,0B,1,single,1,2,5x6-0B-CIQ.json,2,ET_LRx4_QC_RCx3_SH_SS_SZ_VLx3,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""VL"": 3}",,,
5x6,5x6-0B-CIS,CIS,0B,1,single,1,2,5x6-0B-CIS.json,2,ET_LRx4_QC_RCx3_SH_SS_SZx2_UTx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 2}",,,
5x6,5x6-0B-CJD,CJD,0B,1,single,1,2,5x6-0B-CJD.json,2,ET_LRx4_QC_RCx3_SH_SSx3_SZx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 2}",,,
5x6,5x6-0B-CJJ,CJJ,0B,1,single,1,2,5x6-0B-CJJ.json,2,ET_LRx4_QC_RCx4_SH_SSx3_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""VL"": 1}",,,
5x6,5x6-0B-CKC,CKC,0B,1,single,1,2,5x6-0B-CKC.json,2,ET_LRx4_QC_QS_RC_SH_SS_UT_VLx4,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 4}",,,
5x6,5x6-0B-CKD,CKD,0B,1,single,1,2,5x6-0B-CKD.json,2,ET_LRx4_QC_QS_RC_SH_SS_UTx4_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0B-CKH,CKH,0B,1,single,1,2,5x6-0B-CKH.json,2,ET_LRx4_QC_QS_RC_SH_SS_SZ_UTx4,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4}",,,
5x6,5x6-0B-CKK,CKK,0B,1,single,1,2,5x6-0B-CKK.json,2,ET_LRx4_QC_QS_RC_SH_SSx2_SZ_VLx3,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""VL"": 3}",,,
5x6,5x6-0B-CKS,CKS,0B,1,single,1,2,5x6-0B-CKS.json,2,ET_LRx4_QC_QS_RCx2_SH_UTx4_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0B-CKW,CKW,0B,1,single,1,2,5x6-0B-CKW.json,2,ET_LRx4_QC_QS_RCx2_SH_SS_UTx4,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
5x6,5x6-0B-CLG,CLG,0B,1,single,1,2,5x6-0B-CLG.json,2,ET_LRx4_QC_QS_RCx3_SH_SS_UT_VLx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 2}",,,
5x6,5x6-0B-CLL,CLL,0B,1,single,1,2,5x6-0B-CLL.json,2,ET_LRx4_QC_QS_RCx3_SH_SSx2_SZ_UT,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 1}",,,
5x6,5x6-0B-CLU,CLU,0B,1,single,1,2,5x6-0B-CLU.json,2,ET_LRx4_QC_QSx2_RC_SH_SS_UTx4,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
5x6,5x6-0B-CLZ,CLZ,0B,1,single,1,2,5x6-0B-CLZ.json,2,ET_LRx4_QC_QSx2_RCx2_SH_SSx3_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 3, ""VL"": 1}",,,
5x6,5x6-0B-CMB,CMB,0B,1,single,1,2,5x6-0B-CMB.json,2,ET_LRx4_QC_QSx3_SH_SS_UTx4,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
5x6,5x6-0B-CNG,CNG,0B,1,single,1,2,5x6-0B-CNG.json,2,ET_LRx4_QCx2_RCx2_SH_SZx2_UTx3,"{""ET"": 1, ""LR"": 4, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SZ"": 2, ""UT"": 3}",,,
5x6,5x6-0B-CNX,CNX,0B,1,single,1,2,5x6-0B-CNX.json,2,ET_LRx4_QCx2_QS_SH_SZx2_UTx3_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 2, ""QS"": 1, ""SH"": 1, ""SZ"": 2, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0B-COA,COA,0B,1,single,1,2,5x6-0B-COA.json,2,ET_LRx4_QCx2_QS_RC_SH_UTx4_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 2, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0B-COE,COE,0B,1,single,1,2,5x6-0B-COE.json,2,ET_LRx4_QCx2_QS_RC_SH_SS_UT_VLx3,"{""ET"": 1, ""LR"": 4, ""QC"": 2, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 3}",,,
5x6,5x6-0B-COH,COH,0B,1,single,1,2,5x6-0B-COH.json,2,ET_LRx4_QCx2_QS_RC_SH_SS_UTx4,"{""ET"": 1, ""LR"": 4, ""QC"": 2, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}",,,
5x6,5x6-0B-COM,COM,0B,1,single,1,2,5x6-0B-COM.json,2,ET_LRx4_QCx2_QS_RC_SH_SSx2_SZx2_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 2, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""VL"": 1}",,,
5x6,5x6-0B-COV,COV,0B,1,single,1,2,5x6-0B-COV.json,2,ET_LRx4_QCx3_SH_SZ_UTx2_VLx3,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""SH"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 3}",,,
5x6,5x6-0B-COZ,COZ,0B,1,single,1,2,5x6-0B-COZ.json,2,ET_LRx4_QCx3_SH_SS_SZx2_UTx2_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-CPB,CPB,0B,1,single,1,2,5x6-0B-CPB.json,2,ET_LRx4_QCx3_SH_SSx2_SZx3_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""VL"": 1}",,,
5x6,5x6-0B-CPC,CPC,0B,1,single,1,2,5x6-0B-CPC.json,2,ET_LRx4_QCx3_RC_SH_UT_VLx4,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 4}",,,
5x6,5x6-0B-CPN,CPN,0B,1,single,1,2,5x6-0B-CPN.json,2,ET_LRx4_QCx3_RC_SH_SS_SZ_UTx2_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-CPZ,CPZ,0B,1,single,1,2,5x6-0B-CPZ.json,2,ET_LRx4_QCx3_QS_RC_SH_VLx4,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 4}",,,
5x6,5x6-0B-CQC,CQC,0B,1,single,1,2,5x6-0B-CQC.json,2,ET_LRx4_QCx3_QS_RC_SH_UTx3_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 3, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0A-AAE,AAE,0A,1,single,1,1,5x6-0A-AAE.json,1,ET_HLx2_LC_LRx2_SH_UTx7_VL,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 7, ""VL"": 1}",,,
5x6,5x6-0A-AAF,AAF,0A,1,single,1,1,5x6-0A-AAF.json,1,ET_HL_LC_LRx4_SH_UTx7,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 7}",,,
5x6,5x6-0A-AAH,AAH,0A,1,single,1,1,5x6-0A-AAH.json,1,ET_LL_LRx4_SH_UTx7_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 4, ""SH"": 1, ""UT"": 7, ""VL"": 1}",,,
5x6,5x6-0A-AAP,AAP,0A,1,single,1,1,5x6-0A-AAP.json,1,DB_ET_HL_RCx3_SH_UTx6_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 6, ""VL"": 2}",,,
5x6,5x6-0A-AAT,AAT,0A,1,single,1,1,5x6-0A-AAT.json,1,ET_HLx2_LL_LR_RCx3_SH_UTx6,"{""ET"": 1, ""HL"": 2, ""LL"": 1, ""LR"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-AAW,AAW,0A,1,single,1,1,5x6-0A-AAW.json,1,ET_LCx2_LLx2_RCx2_SH_UTx6_VL,"{""ET"": 1, ""LC"": 2, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-AAY,AAY,0A,1,single,1,1,5x6-0A-AAY.json,1,ET_HLx3_LC_RCx2_SH_UTx6_VL,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-ABA,ABA,0A,1,single,1,1,5x6-0A-ABA.json,1,DB_ET_LC_LLx2_LR_RCx2_SH_UTx6,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-ABC,ABC,0A,1,single,1,1,5x6-0A-ABC.json,1,DB_ET_LC_LL_LR_RCx2_SH_UTx6_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-ABE,ABE,0A,1,single,1,1,5x6-0A-ABE.json,1,ET_LC_LLx2_RCx2_SH_UTx6_VLx2,"{""ET"": 1, ""LC"": 1, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 2}",,,
5x6,5x6-0A-ABG,ABG,0A,1,single,1,1,5x6-0A-ABG.json,1,ET_LC_LLx3_RCx2_SH_UTx6_VL,"{""ET"": 1, ""LC"": 1, ""LL"": 3, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-ABH,ABH,0A,1,single,1,1,5x6-0A-ABH.json,1,ET_LC_LRx2_RCx2_SH_UTx6_VLx2,"{""ET"": 1, ""LC"": 1, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 2}",,,
5x6,5x6-0A-ACC,ACC,0A,1,single,1,1,5x6-0A-ACC.json,1,ET_HL_LL_RCx3_SH_UTx7_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 7, ""VL"": 1}",,,
5x6,5x6-0A-ACM,ACM,0A,1,single,1,1,5x6-0A-ACM.json,1,ET_HLx2_LC_LR_RCx2_SH_UTx7,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 7}",,,
5x6,5x6-0A-ACN,ACN,0A,1,single,1,1,5x6-0A-ACN.json,1,ET_LC_LL_LRx2_RCx2_SH_UTx7,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 7}",,,
5x6,5x6-0A-ACW,ACW,0A,1,single,1,1,5x6-0A-ACW.json,1,DB_ET_HLx2_RC_SH_UTx7_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 7, ""VL"": 2}",,,
5x6,5x6-0A-ADB,ADB,0A,1,single,1,1,5x6-0A-ADB.json,1,ET_HLx2_LL_LR_RC_SH_UTx7_VL,"{""ET"": 1, ""HL"": 2, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 7, ""VL"": 1}",,,
5x6,5x6-0A-ADD,ADD,0A,1,single,1,1,5x6-0A-ADD.json,1,ET_HL_LL_LRx3_RC_SH_UTx7,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 7}",,,
5x6,5x6-0A-ADG,ADG,0A,1,single,1,1,5x6-0A-ADG.json,1,DB_ET_LCx2_LL_LRx2_SH_UTx7,"{""DB"": 1, ""ET"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 7}",,,
5x6,5x6-0A-ADH,ADH,0A,1,single,1,1,5x6-0A-ADH.json,1,ET_HL_LCx2_LR_SH_UTx7_VLx2,"{""ET"": 1, ""HL"": 1, ""LC"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 7, ""VL"": 2}",,,
5x6,5x6-0A-ADI,ADI,0A,1,single,1,1,5x6-0A-ADI.json,1,ET_HL_LCx2_LL_LR_SH_UTx7_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 7, ""VL"": 1}",,,
5x6,5x6-0A-ADS,ADS,0A,1,single,1,1,5x6-0A-ADS.json,1,ET_LLx4_RCx2_SH_UTx6_VL,"{""ET"": 1, ""LL"": 4, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-AEP,AEP,0A,1,single,1,1,5x6-0A-AEP.json,1,DB_ET_LCx2_LR_RCx2_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""LC"": 2, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-AEQ,AEQ,0A,1,single,1,1,5x6-0A-AEQ.json,1,ET_LL_LRx3_RCx2_SH_UTx6_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 3, ""RC"": 2, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-AFM,AFM,0A,1,single,1,1,5x6-0A-AFM.json,1,DB_ET_HL_LCx3_RC_SH_UTx6_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 6, ""VL"": 1}",,,
5x6,5x6-0A-AGI,AGI,0A,1,single,1,1,5x6-0A-AGI.json,1,ET_LCx3_LL_LRx2_RC_SH_UTx6,"{""ET"": 1, ""LC"": 3, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-AHT,AHT,0A,1,single,1,1,5x6-0A-AHT.json,1,DB_ET_LC_LRx2_RCx2_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-AHV,AHV,0A,1,single,1,1,5x6-0A-AHV.json,1,DB_ET_LC_LL_LR_RCx2_SH_UTx4_VLx3,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-AJH,AJH,0A,1,single,1,1,5x6-0A-AJH.json,1,ET_LCx2_LL_LRx3_RC_SH_UTx6,"{""ET"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-AJJ,AJJ,0A,1,single,1,1,5x6-0A-AJJ.json,1,ET_LC_LLx2_RCx2_SH_UTx4_VLx4,"{""ET"": 1, ""LC"": 1, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 4}",,,
5x6,5x6-0A-AJK,AJK,0A,1,single,1,1,5x6-0A-AJK.json,1,ET_LC_LLx3_RCx2_SH_UTx4_VLx3,"{""ET"": 1, ""LC"": 1, ""LL"": 3, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-AJN,AJN,0A,1,single,1,1,5x6-0A-AJN.json,1,ET_LC_LL_LR_RCx2_SH_UTx4_VLx4,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 4}",,,
5x6,5x6-0A-AJP,AJP,0A,1,single,1,1,5x6-0A-AJP.json,1,ET_LC_LLx2_LR_RCx2_SH_UTx4_VLx3,"{""ET"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
